customer_code,customer_name,group_code,group_name,tong_sl,tong_dt,so_don,ty_trong_kh_pct
KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,9.0,14914441.0,2,59.03
KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5358702.0,2,21.21
KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2873331.0,1,11.37
KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,SPORTBIKE_S,Xe thể thao thép,1.0,2118888.0,1,8.39
KH-00473,CÔNG TY TNHH TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,13.0,20212216.0,1,100.0
KH-00474,HỘ KINH DOANH MẶT TRỜI,CITYBIKE_P,Xe phổ thông,22.0,36177763.0,1,100.0
KH-00475,CỬA HÀNG XE ĐẠP THIÊN AN,CITYBIKE_P,Xe phổ thông,33.0,53142769.0,2,88.54
KH-00475,CỬA HÀNG XE ĐẠP THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4988702.0,2,8.31
KH-00475,CỬA HÀNG XE ĐẠP THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1887776.0,1,3.15
KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,CITYBIKE_P,Xe phổ thông,56.0,87397757.0,3,82.68
KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,KIDBIKE_2,Xe trẻ em nhóm 2,13.0,12298322.0,3,11.64
KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6004072.0,2,5.68
KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,33.0,54378326.0,2,83.06
KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,8.0,7578882.0,2,11.58
KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3509721.0,1,5.36
KH-00480,DOANH NGHIỆP TW ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,10.0,22314816.0,1,100.0
KH-00481,CÔNG TY CỔ PHẦN HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,32.0,52232765.0,2,97.55
KH-00481,CÔNG TY CỔ PHẦN HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1310555.0,1,2.45
KH-00482,CỬA HÀNG XE ĐẠP KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,13.0,21703327.0,1,100.0
KH-00483,HỘ KINH DOANH VẠN LỢI,CITYBIKE_P,Xe phổ thông,36.0,58997764.0,1,93.69
KH-00483,HỘ KINH DOANH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3973332.0,1,6.31
KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,50.0,81172204.0,2,79.23
KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,16489810.0,2,16.1
KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4788885.0,1,4.67
KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,CITYBIKE_P,Xe phổ thông,16.0,26663882.0,2,81.68
KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5982221.0,1,18.32
KH-00486,CÔNG TY TNHH VẠN LỢI,CITYBIKE_P,Xe phổ thông,19.0,32322213.0,2,93.17
KH-00486,CÔNG TY TNHH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2367592.0,1,6.83
KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,70.0,113928317.0,3,87.12
KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,13188884.0,2,10.08
KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,3660368.0,1,2.8
KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,76.0,120003870.0,4,64.36
KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,50.0,56109252.0,4,30.09
KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,SPORTBIKE_A,Xe thể thao nhôm,3.0,7992777.0,1,4.29
KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2361111.0,1,1.27
KH-00489,CÔNG TY CỔ PHẦN ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,43.0,67874427.0,3,100.0
KH-00490,CÔNG TY TNHH TÂN TIẾN,CITYBIKE_P,Xe phổ thông,3.0,5439999.0,1,69.68
KH-00490,CÔNG TY TNHH TÂN TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2367592.0,1,30.32
KH-00491,CÔNG TY TNHH PHÚC AN,CITYBIKE_P,Xe phổ thông,157.0,247721053.0,2,97.4
KH-00491,CÔNG TY TNHH PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,2.6
KH-00492,HỘ KINH DOANH ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,42.0,64597210.0,2,95.89
KH-00492,HỘ KINH DOANH ĐÔNG NAM,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2770553.0,1,4.11
KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,9.0,14029441.0,2,53.56
KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,KIDBIKE_2,Xe trẻ em nhóm 2,8.0,7437216.0,2,28.39
KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,10.01
KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,SPORTBIKE_S,Xe thể thao thép,1.0,2105000.0,1,8.04
KH-00494,HỘ KINH DOANH AN PHÁT,CITYBIKE_P,Xe phổ thông,18.0,29688326.0,1,100.0
KH-00495,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,34.0,57516656.0,3,95.64
KH-00495,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,4.36
KH-00496,CÔNG TY CỔ PHẦN TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,20.0,31829436.0,2,100.0
KH-00497,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,42.0,66933875.0,3,91.05
KH-00497,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6582217.0,2,8.95
KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,10.0,16207773.0,2,73.27
KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5016480.0,1,22.68
KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,896666.0,1,4.05
KH-00499,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,CITYBIKE_P,Xe phổ thông,29.0,47936099.0,1,90.05
KH-00499,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5297776.0,1,9.95
KH-00500,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,5.0,12458333.0,1,100.0
KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,10.0,15902774.0,1,84.89
KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2831664.0,1,15.11
KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,CITYBIKE_P,Xe phổ thông,14.0,24357773.0,3,71.09
KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,8948145.0,3,26.12
KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,1,2.8
KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,33.0,53616663.0,2,73.03
KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,19797215.0,2,26.97
KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,CITYBIKE_P,Xe phổ thông,3.0,4633332.0,1,50.37
KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,28.8
KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1915554.0,1,20.83
KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,CITYBIKE_P,Xe phổ thông,36.0,57131101.0,3,80.25
KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,KIDBIKE_2,Xe trẻ em nhóm 2,12.0,11396101.0,3,16.01
KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,SPORTBIKE_A,Xe thể thao nhôm,1.0,2664259.0,1,3.74
KH-00506,CÔNG TY TNHH THANH BÌNH,CITYBIKE_P,Xe phổ thông,11.0,17718884.0,2,44.0
KH-00506,CÔNG TY TNHH THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10595552.0,1,26.31
KH-00506,CÔNG TY TNHH THANH BÌNH,SPORTBIKE_S,Xe thể thao thép,3.0,6356664.0,1,15.79
KH-00506,CÔNG TY TNHH THANH BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5596662.0,2,13.9
KH-00507,CỬA HÀNG XE ĐẠP BÌNH MINH,CITYBIKE_P,Xe phổ thông,11.0,18198885.0,1,100.0
KH-00508,CÔNG TY CỔ PHẦN VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,17.0,26121103.0,2,88.03
KH-00508,CÔNG TY CỔ PHẦN VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3551388.0,1,11.97
KH-00509,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,CITYBIKE_P,Xe phổ thông,15.0,23680550.0,2,53.37
KH-00509,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,16.0,20685826.0,2,46.63
KH-00510,CỬA HÀNG XE ĐẠP NGỌC ANH,CITYBIKE_P,Xe phổ thông,21.0,34379439.0,2,100.0
KH-00511,CÔNG TY TNHH BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4735184.0,1,100.0
KH-00512,CÔNG TY TNHH ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,9.0,14114998.0,2,58.64
KH-00512,CÔNG TY TNHH ĐẠI DƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,9955552.0,1,41.36
KH-00513,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,18.0,30158885.0,2,53.58
KH-00513,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,17631939.0,2,31.32
KH-00513,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,KIDBIKE_2,Xe trẻ em nhóm 2,9.0,8497771.0,1,15.1
KH-00514,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,34.0,52276099.0,2,84.47
KH-00514,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7722682.0,1,12.48
KH-00514,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1887776.0,1,3.05
KH-00515,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,13865644.0,1,50.02
KH-00515,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,SPORTBIKE_S,Xe thể thao thép,5.0,10594440.0,1,38.22
KH-00515,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,CITYBIKE_P,Xe phổ thông,2.0,3260000.0,1,11.76
KH-00516,CÔNG TY TNHH SÁN LẠP,CITYBIKE_P,Xe phổ thông,20.0,31988880.0,1,100.0
KH-00517,CỬA HÀNG XE ĐẠP PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,30.0,45416655.0,1,73.15
KH-00517,CỬA HÀNG XE ĐẠP PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,16666665.0,1,26.85
KH-00518,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,14.0,23699442.0,2,62.88
KH-00518,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7384072.0,1,19.59
KH-00518,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6607216.0,1,17.53
KH-00519,CÔNG TY CỔ PHẦN XUÂN MAI,CITYBIKE_P,Xe phổ thông,91.0,146465535.0,3,100.0
KH-00520,CÔNG TY TNHH TÂY BẮC,CITYBIKE_P,Xe phổ thông,39.0,61247765.0,1,92.43
KH-00520,CÔNG TY TNHH TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5016480.0,1,7.57
KH-00521,CỬA HÀNG XE ĐẠP KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,35.0,56062207.0,2,95.49
KH-00521,CỬA HÀNG XE ĐẠP KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,4.51
KH-00522,CÔNG TY TNHH HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,10.0,15749995.0,1,100.0
KH-00523,HỘ KINH DOANH KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,7.0,12344998.0,1,65.09
KH-00523,HỘ KINH DOANH KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,34.91
KH-00524,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,10.0,18133330.0,1,100.0
KH-00525,CỬA HÀNG XE ĐẠP SÁN LẠP,CITYBIKE_P,Xe phổ thông,14.0,23828327.0,1,100.0
KH-00526,CÔNG TY CỔ PHẦN NAM TIẾN,CITYBIKE_P,Xe phổ thông,13.0,20303885.0,1,83.63
KH-00526,CÔNG TY CỔ PHẦN NAM TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3973332.0,1,16.37
KH-00527,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,17.0,27307214.0,2,81.16
KH-00527,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6340924.0,1,18.84
KH-00528,CÔNG TY CỔ PHẦN VẠN LỢI,CITYBIKE_P,Xe phổ thông,15.0,24083328.0,1,100.0
KH-00529,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,CITYBIKE_P,Xe phổ thông,48.0,78973323.0,1,88.73
KH-00529,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10032960.0,1,11.27
KH-00530,DOANH NGHIỆP TW TÂY BẮC,CITYBIKE_P,Xe phổ thông,10.0,16165552.0,1,100.0
KH-00531,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,CITYBIKE_P,Xe phổ thông,16.0,26006661.0,1,65.64
KH-00531,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,SPORTBIKE_S,Xe thể thao thép,4.0,8420000.0,1,21.25
KH-00531,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,3305554.0,1,8.34
KH-00531,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1887776.0,1,4.76
KH-00532,CÔNG TY TNHH THƯƠNG MẠI MẶT TRỜI,CITYBIKE_P,Xe phổ thông,7.0,10859996.0,1,100.0
KH-00533,CÔNG TY TNHH YÊN BÌNH,CITYBIKE_P,Xe phổ thông,9.0,15403332.0,1,100.0
KH-00534,DOANH NGHIỆP TW AN PHÁT,CITYBIKE_P,Xe phổ thông,4.0,6684998.0,1,64.42
KH-00534,DOANH NGHIỆP TW AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3692036.0,1,35.58
KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,CITYBIKE_P,Xe phổ thông,6.0,9909442.0,2,47.26
KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6340924.0,1,30.24
KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4719440.0,1,22.51
KH-00536,CỬA HÀNG XE ĐẠP LONG PHÚ,CITYBIKE_P,Xe phổ thông,46.0,77326653.0,1,82.91
KH-00536,CỬA HÀNG XE ĐẠP LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,15937772.0,1,17.09
KH-00537,CÔNG TY CỔ PHẦN ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10595552.0,1,100.0
KH-00538,HỘ KINH DOANH PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,19627494.0,1,74.3
KH-00538,HỘ KINH DOANH PHÚC AN,CITYBIKE_P,Xe phổ thông,4.0,6788888.0,1,25.7
KH-00539,CỬA HÀNG XE ĐẠP CHI THÀNH,CITYBIKE_P,Xe phổ thông,7.0,11862219.0,1,100.0
KH-00540,CÔNG TY TNHH NGỌC ANH,CITYBIKE_P,Xe phổ thông,1.0,2768519.0,1,100.0
KH-00541,HỘ KINH DOANH SÁN LẠP,CITYBIKE_P,Xe phổ thông,1.0,2361111.0,1,100.0
KH-00542,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,CITYBIKE_P,Xe phổ thông,1.0,2361111.0,1,100.0
KH-00543,CÔNG TY CỔ PHẦN SƠN HÀ,CITYBIKE_P,Xe phổ thông,16.0,25298326.0,2,79.09
KH-00543,CÔNG TY CỔ PHẦN SƠN HÀ,SPORTBIKE_S,Xe thể thao thép,2.0,4848888.0,1,15.16
KH-00543,CÔNG TY CỔ PHẦN SƠN HÀ,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1840554.0,2,5.75
KH-00544,DOANH NGHIỆP TW VIỆT ANH,CITYBIKE_P,Xe phổ thông,8.0,13687774.0,1,64.1
KH-00544,DOANH NGHIỆP TW VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7665368.0,1,35.9
KH-00545,CÔNG TY CỔ PHẦN AN PHÁT,SPORTBIKE_S,Xe thể thao thép,11.0,23352222.0,2,38.92
KH-00545,CÔNG TY CỔ PHẦN AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,19243326.0,3,32.07
KH-00545,CÔNG TY CỔ PHẦN AN PHÁT,CITYBIKE_P,Xe phổ thông,11.0,17408330.0,2,29.01
KH-00546,CÔNG TY CỔ PHẦN SÁN LẠP,CITYBIKE_P,Xe phổ thông,5.0,9066665.0,1,100.0
KH-00547,DOANH NGHIỆP TW THANH BÌNH,CITYBIKE_P,Xe phổ thông,21.0,33319439.0,2,100.0
KH-00548,CÔNG TY TNHH KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,9.0,13899996.0,1,100.0
KH-00549,CỬA HÀNG XE ĐẠP TÚ ANH,CITYBIKE_P,Xe phổ thông,12.0,20140552.0,1,88.38
KH-00549,CỬA HÀNG XE ĐẠP TÚ ANH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,11.62
KH-00550,CÔNG TY TNHH ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5016480.0,1,100.0
KH-00551,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,CITYBIKE_P,Xe phổ thông,23.0,36803881.0,1,78.91
KH-00551,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5598331.0,2,12.0
KH-00551,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,1,9.09
KH-00552,CỬA HÀNG XE ĐẠP YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3551388.0,1,52.99
KH-00552,CỬA HÀNG XE ĐẠP YÊN BÌNH,CITYBIKE_P,Xe phổ thông,2.0,3149999.0,1,47.01
KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,CITYBIKE_P,Xe phổ thông,88.0,148053304.0,7,71.85
KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,20.0,27088971.0,3,13.15
KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,KIDBIKE_2,Xe trẻ em nhóm 2,23.0,21220536.0,3,10.3
KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,SPORTBIKE_S,Xe thể thao thép,4.0,9683887.0,3,4.7
KH-00554,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,CITYBIKE_P,Xe phổ thông,11.0,17410551.0,1,100.0
KH-00555,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,5.0,7844442.0,1,68.0
KH-00555,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3692036.0,1,32.0
KH-00556,DOANH NGHIỆP TW THIÊN AN,CITYBIKE_P,Xe phổ thông,23.0,36464436.0,3,52.86
KH-00556,DOANH NGHIỆP TW THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,18321290.0,2,26.56
KH-00556,DOANH NGHIỆP TW THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,13.0,12087211.0,2,17.52
KH-00556,DOANH NGHIỆP TW THIÊN AN,SPORTBIKE_S,Xe thể thao thép,1.0,2105000.0,1,3.05
KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,41.0,61727209.0,4,80.34
KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,SPORTBIKE_S,Xe thể thao thép,5.0,10594440.0,1,13.79
KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,3.41
KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1887776.0,1,2.46
KH-00558,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,CITYBIKE_P,Xe phổ thông,37.0,61568876.0,3,83.45
KH-00558,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,KIDBIKE_2,Xe trẻ em nhóm 2,13.0,12206657.0,3,16.55
KH-00559,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,CITYBIKE_P,Xe phổ thông,9.0,14663886.0,1,58.06
KH-00559,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,SPORTBIKE_S,Xe thể thao thép,5.0,10594440.0,1,41.94
KH-00560,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,CITYBIKE_P,Xe phổ thông,20.0,34757217.0,1,100.0
KH-00561,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,20.0,32972771.0,1,92.56
KH-00561,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,7.44
KH-00562,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,CITYBIKE_P,Xe phổ thông,12.0,20476665.0,1,56.52
KH-00562,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,SPORTBIKE_S,Xe thể thao thép,4.0,10275554.0,1,28.36
KH-00562,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5479995.0,1,15.12
KH-00563,HỘ KINH DOANH YÊN BÌNH,CITYBIKE_P,Xe phổ thông,11.0,18791663.0,1,93.42
KH-00563,HỘ KINH DOANH YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1324444.0,1,6.58
KH-00564,CỬA HÀNG XE ĐẠP SÁN LẠP,CITYBIKE_P,Xe phổ thông,31.0,52519989.0,3,87.06
KH-00564,CỬA HÀNG XE ĐẠP SÁN LẠP,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3973332.0,2,6.59
KH-00564,CỬA HÀNG XE ĐẠP SÁN LẠP,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,3831108.0,1,6.35
KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,56.0,87882201.0,1,94.6
KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5016480.0,1,5.4
KH-00566,DOANH NGHIỆP TW PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,19.0,33292217.0,1,100.0
KH-00567,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,CITYBIKE_P,Xe phổ thông,15.0,23239994.0,1,94.61
KH-00567,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1324444.0,1,5.39
KH-00568,DOANH NGHIỆP TW NGỌC ANH,CITYBIKE_P,Xe phổ thông,40.0,68605540.0,2,78.46
KH-00568,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,13174995.0,2,15.07
KH-00568,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5663328.0,1,6.48
