so_number,order_date,fiscal_year,fiscal_month,fiscal_quarter,customer_code,customer_name,province_name,region,tong_dong,tong_sl,tong_tien,so_nhom_sp,so_sku
BH26.0205,2026-01-24,2026,1,1,KH-00430,CÔNG TY CỔ PHẦN BÌNH MINH,Hà Nội,Miền Bắc,4,9.0,14566108.0,1,4
BH26.0199,2026-01-24,2026,1,1,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,9,18.0,39212962.0,4,9
BH26.0207,2026-01-24,2026,1,1,KH-00432,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Hà Nội,Miền Bắc,18,27.0,41172304.0,3,18
BH26.0206,2026-01-24,2026,1,1,KH-00431,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,Hà Nội,Miền Bắc,5,11.0,17887217.0,2,4
BH26.0218,2026-01-24,2026,1,1,KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,Thái Bình,Miền Bắc,5,30.0,50647773.0,1,5
BH26.0217,2026-01-24,2026,1,1,KH-00439,DOANH NGHIỆP TW THUỶ TIÊN,Nghệ An,Miền Trung,13,22.0,37204436.0,3,11
BH26.0215,2026-01-24,2026,1,1,KH-00438,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hưng Yên,Miền Bắc,8,25.0,44257772.0,2,8
BH26.0214,2026-01-24,2026,1,1,KH-00284,HỘ KINH DOANH NGỌC ANH,Hưng Yên,Miền Bắc,8,14.0,22092772.0,1,8
BH26.0216,2026-01-24,2026,1,1,KH-00410,CỬA HÀNG XE ĐẠP NAM TIẾN,Nghệ An,Miền Trung,7,36.0,51108324.0,1,5
BH26.0212,2026-01-24,2026,1,1,KH-00436,CÔNG TY TNHH XÂY DỰNG,Hưng Yên,Miền Bắc,15,40.0,58825538.0,2,14
BH26.0211,2026-01-24,2026,1,1,KH-00435,DOANH NGHIỆP TW NGỌC ANH,Hà Nội,Miền Bắc,8,11.0,19598330.0,1,7
BH26.0210,2026-01-24,2026,1,1,KH-00434,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,17,20.0,32716104.0,2,15
BH26.0209,2026-01-24,2026,1,1,KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,Hà Nội,Miền Bắc,14,30.0,52743879.0,2,13
BH26.0208,2026-01-24,2026,1,1,KH-00433,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Hà Nội,Miền Bắc,21,30.0,49297210.0,1,21
BH26.0213,2026-01-24,2026,1,1,KH-00437,DOANH NGHIỆP TW HÙNG CƯỜNG,Hưng Yên,Miền Bắc,7,10.0,16189996.0,1,7
BH26.0270,2026-01-26,2026,1,1,KH-00471,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Hà Tĩnh,Miền Trung,17,40.0,55482205.0,3,17
BH26.0266,2026-01-26,2026,1,1,KH-00007,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,Miền Bắc,13,44.0,67682949.0,3,13
BH26.0267,2026-01-26,2026,1,1,KH-00468,CÔNG TY CỔ PHẦN KHẢI HOÀN,Nghệ An,Miền Trung,10,19.0,28953046.0,2,10
BH26.0268,2026-01-26,2026,1,1,KH-00469,CỬA HÀNG XE ĐẠP HOÀ BÌNH,Nghệ An,Miền Trung,13,33.0,52729062.0,3,13
BH26.0269,2026-01-26,2026,1,1,KH-00470,CÔNG TY CỔ PHẦN VĨNH PHÁT,Nghệ An,Miền Trung,7,16.0,25285547.0,1,7
BH26.0271,2026-01-26,2026,1,1,KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Hà Nội,Miền Bắc,10,15.0,21467584.0,4,10
BH26.0278,2026-01-26,2026,1,1,KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,13,38.0,69020445.0,2,13
BH26.0273,2026-01-26,2026,1,1,KH-00473,CÔNG TY TNHH TRÍ ĐỨC,Hà Nội,Miền Bắc,4,13.0,20212216.0,1,4
BH26.0275,2026-01-26,2026,1,1,KH-00475,CỬA HÀNG XE ĐẠP THIÊN AN,Hưng Yên,Miền Bắc,4,9.0,18287774.0,2,4
BH26.0276,2026-01-26,2026,1,1,KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Hưng Yên,Miền Bắc,9,25.0,37425540.0,3,8
BH26.0277,2026-01-26,2026,1,1,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,Miền Bắc,6,19.0,29240548.0,2,6
BH26.0265,2026-01-26,2026,1,1,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,Miền Bắc,4,15.0,25531661.0,1,4
BH26.0272,2026-01-26,2026,1,1,KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Hà Nội,Miền Bắc,21,30.0,43198965.0,3,14
BH26.0264,2026-01-26,2026,1,1,KH-00340,CÔNG TY TNHH THANH BÌNH,Hà Nội,Miền Bắc,3,14.0,22086662.0,1,3
BH26.0274,2026-01-26,2026,1,1,KH-00474,HỘ KINH DOANH MẶT TRỜI,Hưng Yên,Miền Bắc,10,24.0,39804429.0,1,10
BH26.0262,2026-01-26,2026,1,1,KH-00466,HỘ KINH DOANH HÙNG CƯỜNG,Quảng Ninh,Miền Bắc,23,32.0,56339800.0,3,23
BH26.0249,2026-01-26,2026,1,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,2361111.0,1,1
BH26.0250,2026-01-26,2026,1,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,4527778.0,0,1
BH26.0251,2026-01-26,2026,1,1,KH-00430,CÔNG TY CỔ PHẦN BÌNH MINH,Hà Nội,Miền Bắc,9,20.0,29880550.0,2,9
BH26.0263,2026-01-26,2026,1,1,KH-00467,DOANH NGHIỆP TW TÂY BẮC,Quảng Trị,Miền Trung,16,21.0,46177214.0,1,16
BH26.0253,2026-01-26,2026,1,1,KH-00460,DOANH NGHIỆP TW THUỶ TIÊN,Phú Thọ,Miền Bắc,3,10.0,16361110.0,0,2
BH26.0254,2026-01-26,2026,1,1,KH-00461,CÔNG TY TNHH THUỶ TIÊN,Hải Dương,Miền Bắc,1,10.0,22685185.0,1,1
BH26.0252,2026-01-26,2026,1,1,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,Thái Nguyên,Miền Bắc,6,15.0,28257218.0,1,6
BH26.0256,2026-01-26,2026,1,1,KH-00462,HỘ KINH DOANH TRƯỜNG THỊNH,Hưng Yên,Miền Bắc,1,1.0,2490741.0,1,1
BH26.0257,2026-01-26,2026,1,1,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,21,57.0,66120000.0,3,21
BH26.0258,2026-01-26,2026,1,1,KH-00441,CỬA HÀNG XE ĐẠP NGỌC ANH,Hà Tĩnh,Miền Trung,6,21.0,32824430.0,2,6
BH26.0259,2026-01-26,2026,1,1,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,12,51.0,83166655.0,1,11
BH26.0260,2026-01-26,2026,1,1,KH-00464,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Phú Thọ,Miền Bắc,13,15.0,25797586.0,3,13
BH26.0261,2026-01-26,2026,1,1,KH-00465,CÔNG TY CỔ PHẦN KHẢI HOÀN,Quảng Ninh,Miền Bắc,11,22.0,34894436.0,2,11
BH26.0255,2026-01-26,2026,1,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,3518519.0,0,1
BH26.0305,2026-01-27,2026,1,1,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,8,9.0,18953887.0,1,8
BH26.0299,2026-01-27,2026,1,1,KH-00492,HỘ KINH DOANH ĐÔNG NAM,Thanh Hóa,Miền Trung,12,20.0,31976657.0,1,12
BH26.0300,2026-01-27,2026,1,1,KH-00458,HỘ KINH DOANH VẠN LỢI,Hà Tĩnh,Miền Trung,19,50.0,83015536.0,1,16
BH26.0301,2026-01-27,2026,1,1,KH-00218,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,Hải Dương,Miền Bắc,10,18.0,30225917.0,2,8
BH26.0302,2026-01-27,2026,1,1,KH-00363,HỘ KINH DOANH ĐẠI LỢI,Hải Phòng,Miền Bắc,11,26.0,42764991.0,1,10
BH26.0303,2026-01-27,2026,1,1,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,19,57.0,50350000.0,3,19
BH26.0304,2026-01-27,2026,1,1,KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,TP Hải Phòng,Miền Bắc,5,11.0,14104439.0,2,4
BH26.0306,2026-01-27,2026,1,1,KH-00494,HỘ KINH DOANH AN PHÁT,Hà Nội,Miền Bắc,9,21.0,34963325.0,1,9
BH26.0314,2026-01-27,2026,1,1,KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Hà Nội,Miền Bắc,19,27.0,42549159.0,3,13
BH26.0309,2026-01-27,2026,1,1,KH-00350,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,5,32.0,53443330.0,1,4
BH26.0310,2026-01-27,2026,1,1,KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,Hưng Yên,Miền Bắc,17,49.0,75275537.0,4,17
BH26.0311,2026-01-27,2026,1,1,KH-00497,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hưng Yên,Miền Bắc,8,17.0,27593882.0,2,7
BH26.0312,2026-01-27,2026,1,1,KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,Hưng Yên,Miền Bắc,10,15.0,23802030.0,3,10
BH26.0313,2026-01-27,2026,1,1,KH-00499,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,Hưng Yên,Miền Bắc,45,51.0,96427756.0,2,45
BH26.0298,2026-01-27,2026,1,1,KH-00491,CÔNG TY TNHH PHÚC AN,Vinh,Miền Bắc,9,61.0,98378862.0,1,7
BH26.0315,2026-01-27,2026,1,1,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,1,3.0,4449999.0,1,1
BH26.0308,2026-01-27,2026,1,1,KH-00496,CÔNG TY CỔ PHẦN TOÀN THẮNG,Hà Nội,Miền Bắc,3,15.0,26576661.0,1,3
BH26.0297,2026-01-27,2026,1,1,KH-00490,CÔNG TY TNHH TÂN TIẾN,Phú Thọ,Miền Bắc,5,10.0,19349256.0,2,4
BH26.0307,2026-01-27,2026,1,1,KH-00495,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Hà Nội,Miền Bắc,6,10.0,19709997.0,1,6
BH26.0295,2026-01-27,2026,1,1,KH-00382,CÔNG TY TNHH LÊ ANH,Ninh Bình,Miền Bắc,4,15.0,25244440.0,1,4
BH26.0296,2026-01-27,2026,1,1,KH-00074,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Hòa Bình,Miền Bắc,9,9.0,13197126.0,3,9
BH26.0280,2026-01-27,2026,1,1,KH-00479,DOANH NGHIỆP TW NGỌC ANH,Hà Nội,Miền Bắc,1,1.0,3333333.0,0,1
BH26.0281,2026-01-27,2026,1,1,KH-00480,DOANH NGHIỆP TW ĐẠI DƯƠNG,Hà Nội,Miền Bắc,4,10.0,22314816.0,1,4
BH26.0282,2026-01-27,2026,1,1,KH-00481,CÔNG TY CỔ PHẦN HOÀ BÌNH,Hà Nội,Miền Bắc,7,19.0,31275548.0,1,7
BH26.0283,2026-01-27,2026,1,1,KH-00482,CỬA HÀNG XE ĐẠP KHẢI HOÀN,Hà Nội,Miền Bắc,17,23.0,44872212.0,1,16
BH26.0284,2026-01-27,2026,1,1,KH-00377,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,23,46.0,76147943.0,2,22
BH26.0285,2026-01-27,2026,1,1,KH-00483,HỘ KINH DOANH VẠN LỢI,Bắc Ninh,Miền Bắc,24,52.0,83684423.0,2,24
BH26.0286,2026-01-27,2026,1,1,KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Bắc Ninh,Miền Bắc,17,40.0,61862577.0,3,17
BH26.0279,2026-01-27,2026,1,1,KH-00478,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,1,1.0,4527778.0,0,1
BH26.0287,2026-01-27,2026,1,1,KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,Hà Nội,Miền Bắc,11,18.0,31401105.0,2,11
BH26.0288,2026-01-27,2026,1,1,KH-00486,CÔNG TY TNHH VẠN LỢI,Bắc Ninh,Miền Bắc,15,36.0,69087021.0,2,12
BH26.0289,2026-01-27,2026,1,1,KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,Bắc Ninh,Miền Bắc,8,15.0,29839998.0,1,6
BH26.0290,2026-01-27,2026,1,1,KH-00371,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Bắc Ninh,Miền Bắc,7,13.0,21782404.0,2,7
BH26.0291,2026-01-27,2026,1,1,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,2,12.0,17066664.0,1,2
BH26.0292,2026-01-27,2026,1,1,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Hà Nội,Miền Bắc,9,17.0,30679809.0,2,8
BH26.0293,2026-01-27,2026,1,1,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,16,20.0,29466474.0,2,16
BH26.0294,2026-01-27,2026,1,1,KH-00489,CÔNG TY CỔ PHẦN ĐÔNG NAM,Phủ Lý,Miền Bắc,10,15.0,24511106.0,1,10
BH26.0369,2026-01-28,2026,1,1,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,Miền Trung,8,33.0,60072214.0,1,8
BH26.0368,2026-01-28,2026,1,1,KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,Bắc Ninh,Miền Bắc,32,69.0,116247012.0,3,32
BH26.0367,2026-01-28,2026,1,1,KH-00528,CÔNG TY CỔ PHẦN VẠN LỢI,Bắc Ninh,Miền Bắc,6,15.0,24083328.0,1,6
BH26.0366,2026-01-28,2026,1,1,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,10,18.0,30977584.0,2,10
BH26.0365,2026-01-28,2026,1,1,KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Hà Nội,Miền Bắc,14,15.0,28941662.0,2,13
BH26.0364,2026-01-28,2026,1,1,KH-00527,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Hà Nội,Miền Bắc,12,19.0,28256474.0,2,11
BH26.0389,2026-01-28,2026,1,1,KH-00091,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,21,60.0,69100000.0,3,21
BH26.0360,2026-01-28,2026,1,1,KH-00525,CỬA HÀNG XE ĐẠP SÁN LẠP,Hưng Yên,Miền Bắc,13,25.0,44550175.0,1,11
BH26.0361,2026-01-28,2026,1,1,KH-00526,CÔNG TY CỔ PHẦN NAM TIẾN,Hưng Yên,Miền Bắc,11,20.0,31530549.0,2,11
BH26.0355,2026-01-28,2026,1,1,KH-00520,CÔNG TY TNHH TÂY BẮC,Ninh Bình,Miền Bắc,15,46.0,71704244.0,2,15
BH26.0359,2026-01-28,2026,1,1,KH-00524,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,Hưng Yên,Miền Bắc,4,15.0,27199995.0,1,4
BH26.0358,2026-01-28,2026,1,1,KH-00523,HỘ KINH DOANH KHẢI HOÀN,Hà Nội,Miền Bắc,9,15.0,24352217.0,2,7
BH26.0357,2026-01-28,2026,1,1,KH-00522,CÔNG TY TNHH HÙNG CƯỜNG,Ninh Bình,Miền Bắc,2,10.0,15749995.0,1,2
BH26.0356,2026-01-28,2026,1,1,KH-00521,CỬA HÀNG XE ĐẠP KHẢI HOÀN,Ninh Bình,Miền Bắc,23,30.0,48686099.0,2,21
BH26.0370,2026-01-28,2026,1,1,KH-00356,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Thanh Hóa,Miền Trung,18,34.0,57148967.0,3,18
BH26.0362,2026-01-28,2026,1,1,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,3,15.0,23533325.0,2,3
BH26.0371,2026-01-28,2026,1,1,KH-00393,CÔNG TY TNHH THƯƠNG MẠI SƠN HÀ,Thanh Hóa,Miền Trung,9,22.0,33195542.0,1,9
BH26.0380,2026-01-28,2026,1,1,KH-00442,CÔNG TY TNHH HOÀ BÌNH,Phú Thọ,Miền Bắc,4,15.0,24614994.0,1,4
BH26.0373,2026-01-28,2026,1,1,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,12,58.0,98625346.0,3,12
BH26.0354,2026-01-28,2026,1,1,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,19,49.0,63292955.0,2,18
BH26.0388,2026-01-28,2026,1,1,KH-00539,CỬA HÀNG XE ĐẠP CHI THÀNH,Thái Nguyên,Miền Bắc,8,10.0,17192218.0,1,8
BH26.0387,2026-01-28,2026,1,1,KH-00538,HỘ KINH DOANH PHÚC AN,Cao Bằng,Miền Bắc,25,39.0,68250264.0,2,25
BH26.0386,2026-01-28,2026,1,1,KH-00537,CÔNG TY CỔ PHẦN ĐÔNG NAM,Bắc Kạn,Miền Bắc,9,15.0,20135548.0,1,6
BH26.0385,2026-01-28,2026,1,1,KH-00536,CỬA HÀNG XE ĐẠP LONG PHÚ,Hà Nội,Miền Bắc,30,82.0,135639972.0,2,29
BH26.0384,2026-01-28,2026,1,1,KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,Phú Thọ,Miền Bắc,9,10.0,14576478.0,2,9
BH26.0383,2026-01-28,2026,1,1,KH-00534,DOANH NGHIỆP TW AN PHÁT,Phú Thọ,Miền Bắc,11,11.0,19952588.0,2,11
BH26.0382,2026-01-28,2026,1,1,KH-00347,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Vĩnh Phúc,Miền Bắc,9,14.0,22129439.0,2,9
BH26.0381,2026-01-28,2026,1,1,KH-00533,CÔNG TY TNHH YÊN BÌNH,Phú Thọ,Miền Bắc,6,17.0,29689996.0,1,6
BH26.0379,2026-01-28,2026,1,1,KH-00414,HỘ KINH DOANH ĐẠI LỢI,Hà Nội,Miền Bắc,6,16.0,26068510.0,1,6
BH26.0378,2026-01-28,2026,1,1,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,Miền Bắc,5,16.0,27094438.0,2,5
BH26.0377,2026-01-28,2026,1,1,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,Miền Bắc,2,5.0,7355552.0,2,2
BH26.0376,2026-01-28,2026,1,1,KH-00532,CÔNG TY TNHH THƯƠNG MẠI MẶT TRỜI,Hà Nội,Miền Bắc,7,15.0,31324993.0,1,7
BH26.0375,2026-01-28,2026,1,1,KH-00531,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Hà Nội,Miền Bắc,12,21.0,37169437.0,1,12
BH26.0374,2026-01-28,2026,1,1,KH-00530,DOANH NGHIỆP TW TÂY BẮC,Hà Nội,Miền Bắc,7,13.0,21605551.0,1,7
BH26.0372,2026-01-28,2026,1,1,KH-00529,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,Nghệ An,Miền Trung,27,75.0,120795166.0,2,27
BH26.0353,2026-01-28,2026,1,1,KH-00519,CÔNG TY CỔ PHẦN XUÂN MAI,Hưng Yên,Miền Bắc,9,21.0,33472214.0,1,9
BH26.0363,2026-01-28,2026,1,1,KH-00491,CÔNG TY TNHH PHÚC AN,Vinh,Miền Bắc,22,117.0,184647739.0,2,21
BH26.0351,2026-01-28,2026,1,1,KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,Hưng Yên,Miền Bắc,4,21.0,25917774.0,3,4
BH26.0330,2026-01-28,2026,1,1,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,22,35.0,64177024.0,3,20
BH26.0329,2026-01-28,2026,1,1,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,2,2.0,2616665.0,0,2
BH26.0328,2026-01-28,2026,1,1,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,22,42.0,80052762.0,2,22
BH26.0327,2026-01-28,2026,1,1,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,Miền Bắc,2,125.0,193055500.0,1,1
BH26.0325,2026-01-28,2026,1,1,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,8,37.0,57315550.0,2,8
BH26.0324,2026-01-28,2026,1,1,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,10,10.0,16306015.0,3,10
BH26.0323,2026-01-28,2026,1,1,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,12,35.0,58871099.0,2,11
BH26.0322,2026-01-28,2026,1,1,KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,5,13.0,24826106.0,1,5
BH26.0321,2026-01-28,2026,1,1,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,9,19.0,25500553.0,3,6
BH26.0320,2026-01-28,2026,1,1,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,27,35.0,56341099.0,3,27
BH26.0319,2026-01-28,2026,1,1,KH-00181,CÔNG TY TNHH LONG PHÚ,Thừa Thiên Huế,Miền Trung,18,50.0,83015809.0,3,17
BH26.0318,2026-01-28,2026,1,1,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,8,47.0,84487214.0,2,7
BH26.0317,2026-01-28,2026,1,1,KH-00500,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Hà Nội,Miền Bắc,1,5.0,12458333.0,1,1
BH26.0316,2026-01-28,2026,1,1,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,1,1.0,1472222.0,1,1
BH26.0352,2026-01-28,2026,1,1,KH-00518,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Hưng Yên,Miền Bắc,14,21.0,33148327.0,2,14
BH26.0331,2026-01-28,2026,1,1,KH-00506,CÔNG TY TNHH THANH BÌNH,Hà Nội,Miền Bắc,21,39.0,61166093.0,4,21
BH26.0332,2026-01-28,2026,1,1,KH-00507,CỬA HÀNG XE ĐẠP BÌNH MINH,Phú Thọ,Miền Bắc,11,22.0,35994437.0,1,11
BH26.0326,2026-01-28,2026,1,1,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,10,15.0,22818328.0,3,10
BH26.0334,2026-01-28,2026,1,1,KH-00364,DOANH NGHIỆP TW XUÂN MAI,TP Hải Phòng,Miền Bắc,9,26.0,46083323.0,1,9
BH26.0350,2026-01-28,2026,1,1,KH-00517,CỬA HÀNG XE ĐẠP PHÚ THỊNH,Hưng Yên,Miền Bắc,8,45.0,62083320.0,2,8
BH26.0349,2026-01-28,2026,1,1,KH-00516,CÔNG TY TNHH SÁN LẠP,Hưng Yên,Miền Bắc,7,20.0,31988880.0,1,6
BH26.0333,2026-01-28,2026,1,1,KH-00508,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,8,10.0,15976106.0,1,7
BH26.0347,2026-01-28,2026,1,1,KH-00508,CÔNG TY CỔ PHẦN VĨNH PHÁT,TP Hải Phòng,Miền Bắc,6,12.0,17268051.0,2,6
BH26.0346,2026-01-28,2026,1,1,KH-00363,HỘ KINH DOANH ĐẠI LỢI,Hải Phòng,Miền Bắc,7,19.0,26233415.0,3,7
BH26.0345,2026-01-28,2026,1,1,KH-00378,CỬA HÀNG XE ĐẠP VĨNH PHÁT,Hà Nội,Miền Bắc,5,10.0,16177773.0,1,5
BH26.0344,2026-01-28,2026,1,1,KH-00369,CÔNG TY TNHH VẠN LỢI,Hà Nội,Miền Bắc,9,22.0,31679713.0,2,9
BH26.0343,2026-01-28,2026,1,1,KH-00514,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,Hà Nội,Miền Bắc,17,17.0,29769439.0,1,17
BH26.0348,2026-01-28,2026,1,1,KH-00515,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,TP Hải Phòng,Miền Bắc,7,22.0,34973416.0,3,7
BH26.0341,2026-01-28,2026,1,1,KH-00512,CÔNG TY TNHH ĐẠI DƯƠNG,Phú Thọ,Miền Bắc,13,15.0,22188882.0,2,12
BH26.0340,2026-01-28,2026,1,1,KH-00511,CÔNG TY TNHH BÌNH MINH,Lào Cai,Miền Bắc,7,11.0,14207958.0,1,7
BH26.0339,2026-01-28,2026,1,1,KH-00007,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,Miền Bắc,31,156.0,247061617.0,2,30
BH26.0338,2026-01-28,2026,1,1,KH-00007,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,Miền Bắc,1,3.0,6356664.0,1,1
BH26.0337,2026-01-28,2026,1,1,KH-00423,DOANH NGHIỆP TW THIÊN AN,Bắc Giang,Miền Bắc,7,21.0,36560544.0,3,7
BH26.0336,2026-01-28,2026,1,1,KH-00510,CỬA HÀNG XE ĐẠP NGỌC ANH,Bắc Ninh,Miền Bắc,8,11.0,17587774.0,1,8
BH26.0335,2026-01-28,2026,1,1,KH-00509,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,Bắc Ninh,Miền Bắc,16,29.0,42307765.0,2,15
BH26.0342,2026-01-28,2026,1,1,KH-00513,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,Hà Nội,Miền Bắc,17,39.0,66789991.0,2,17
BH26.0406,2026-01-29,2026,1,1,KH-00550,CÔNG TY TNHH ĐÔNG NAM,Phú Thọ,Miền Bắc,3,6.0,7799812.0,1,3
BH26.0408,2026-01-29,2026,1,1,KH-00552,CỬA HÀNG XE ĐẠP YÊN BÌNH,Phú Thọ,Miền Bắc,9,16.0,21451568.0,2,7
BH26.0409,2026-01-29,2026,1,1,KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,Hà Nội,Miền Bắc,17,36.0,63153784.0,3,16
BH26.0410,2026-01-29,2026,1,1,KH-00554,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,Hà Nội,Miền Bắc,15,18.0,29284994.0,1,15
BH26.0411,2026-01-29,2026,1,1,KH-00382,CÔNG TY TNHH LÊ ANH,Ninh Bình,Miền Bắc,3,20.0,29666660.0,1,3
BH26.0415,2026-01-29,2026,1,1,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,Miền Bắc,8,27.0,50616103.0,1,8
