so_number,order_date,fiscal_year,fiscal_month,fiscal_quarter,week,customer_code,customer_name,province_name,region,product_code,product_name,color,line_name,group_code,group_name,quantity,unit_price,line_total
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,,,,2.0,1636111.0,3272222.0
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,xanh,,,,2.0,1636111.0,3272222.0
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,000215004000000,Xe đạp Thống Nhất GN 05-27,05-27,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,1.0,1605555.0,1605555.0
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,quang,,,,1.0,1324444.0,1324444.0
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,000334002013000,Xe đạp Thống Nhất Super 20 Xanh,Xanh,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1666666.0,1666666.0
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,957777.0
BH26.0320,2026-01-28,2026,1,1,5,KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,Hà Nội,Miền Bắc,000230002014000,Xe đạp Thống Nhất LD 26 Xanh Santorini,Xanh Santorini,Xe LD 26,CITYBIKE_P,Xe phổ thông,1.0,1813333.0,1813333.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,1.0,1813333.0,1813333.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,Ghi,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,1.0,2664259.0,2664259.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,Hồng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1111111.0,1111111.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,Coban,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1111111.0,1111111.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000116002023000,Xe đạp thống nhất TE Love 16 Kem,Kem,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,787037.0,2361111.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,Hồng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,1111111.0,6666666.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,Đỏ tươi,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1111111.0,2222222.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,Coban,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1111111.0,2222222.0
BH26.0321,2026-01-28,2026,1,1,5,KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,Ghi,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,2.0,2664259.0,5328518.0
BH26.0322,2026-01-28,2026,1,1,5,KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,5.0,1544444.0,7722220.0
BH26.0322,2026-01-28,2026,1,1,5,KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3.0,1697222.0,5091666.0
BH26.0322,2026-01-28,2026,1,1,5,KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,2.0,1544444.0,3088888.0
BH26.0322,2026-01-28,2026,1,1,5,KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,100029005010000,Xe đạp Thống Nhất CPD 700C Đen,Đen,,,,2.0,2974444.0,5948888.0
BH26.0322,2026-01-28,2026,1,1,5,KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,Đen,,,,1.0,2974444.0,2974444.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000231002002000,Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,Trắng,,,,2.0,2186111.0,4372222.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000219002012000,Xe đạp Thống Nhất GN 2.0 700C Ghi,Ghi,,,,5.0,1758333.0,8791665.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000219002022000,Xe đạp Thống Nhất GN 2.0 700C Xanh,Xanh,,,,2.0,1758333.0,3516666.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,1324444.0,6622220.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1324444.0,2648888.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000336002001000,Xe đạp Thống Nhất SK 20 đen,đen,,,,5.0,1391666.0,6958330.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000231002023000,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,Kem,,,,5.0,2186111.0,10930555.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000337002008000,Xe đạp Thống Nhất SK 24 ghi,ghi,,,,2.0,1636111.0,3272222.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,xanh,,,,2.0,1636111.0,3272222.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2.0,1544444.0,3088888.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.0,1605555.0,3211110.0
BH26.0323,2026-01-28,2026,1,1,5,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,000231002002000,Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,Trắng,,,,1.0,2186111.0,2186111.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,957777.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1183796.0,1183796.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000337002008000,Xe đạp Thống Nhất SK 24 ghi,ghi,,,,1.0,1636111.0,1636111.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,,,,1.0,1636111.0,1636111.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.0,1697222.0,1697222.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000230002014000,Xe đạp Thống Nhất LD 26 Xanh Santorini,Xanh Santorini,Xe LD 26,CITYBIKE_P,Xe phổ thông,1.0,1813333.0,1813333.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000231002023000,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,Kem,,,,1.0,2186111.0,2186111.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,1.0,1813333.0,1813333.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.0,1813333.0,1813333.0
BH26.0324,2026-01-28,2026,1,1,5,KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1568888.0,1568888.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,10.0,1630000.0,16300000.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,3.0,1630000.0,4890000.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,Xe New 26,CITYBIKE_P,Xe phổ thông,2.0,1630000.0,3260000.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,Xe New 26,CITYBIKE_P,Xe phổ thông,2.0,1630000.0,3260000.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,,,,10.0,1636111.0,16361110.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,1324444.0,6622220.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1324444.0,2648888.0
BH26.0325,2026-01-28,2026,1,1,5,KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1324444.0,3973332.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1324444.0,1324444.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1324444.0,1324444.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,957777.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,xanh,,,,2.0,1636111.0,3272222.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000337002001000,Xe đạp Thống Nhất SK 24 đen,đen,,,,2.0,1636111.0,3272222.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000337002008000,Xe đạp Thống Nhất SK 24 ghi,ghi,,,,1.0,1636111.0,1636111.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,3.0,1813333.0,5439999.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2.0,1544444.0,3088888.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1544444.0,1544444.0
BH26.0326,2026-01-28,2026,1,1,5,KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hà Nội,Miền Bắc,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,957777.0
BH26.0327,2026-01-28,2026,1,1,5,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,Miền Bắc,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,25.0,1544444.0,38611100.0
BH26.0327,2026-01-28,2026,1,1,5,KH-00379,CÔNG TY TNHH MINH PHƯƠNG,Thái Nguyên,Miền Bắc,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,100.0,1544444.0,154444400.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.0,1697222.0,3394444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.0,1697222.0,1697222.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.0,1697222.0,3394444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000224002009000,Xe đạp Thống Nhất New 24 Hồng,Hồng,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1568888.0,3137776.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1568888.0,3137776.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1544444.0,1544444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1544444.0,1544444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1544444.0,1544444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,3.0,1544444.0,4633332.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,5.0,1813333.0,9066665.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000331002004000,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Đỏ tươi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,4.0,1813333.0,7253332.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.0,1813333.0,3626666.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,3.0,1813333.0,5439999.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,1000400050020000,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,Trắng,,,,1.0,2974444.0,2974444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,1000400050200000,Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh,Xanh,,,,1.0,2974444.0,2974444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,1000400050080010,Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi,Ghi,,,,1.0,2974444.0,2974444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,Đen,,,,1.0,2974444.0,2974444.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000413002001000,Xe đạp Thống Nhất Highway 27.5 Đen bóng,bóng,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,1.0,2730000.0,2730000.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000413002022000,Xe đạp Thống Nhất Highway 27.5 Xanh dương,Xanh dương,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,2.0,2730000.0,5460000.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000219002012000,Xe đạp Thống Nhất GN 2.0 700C Ghi,Ghi,,,,2.0,1758333.0,3516666.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000219002022000,Xe đạp Thống Nhất GN 2.0 700C Xanh,Xanh,,,,2.0,1758333.0,3516666.0
BH26.0328,2026-01-28,2026,1,1,5,KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000219002023000,Xe đạp Thống Nhất GN 2.0 700C Kem,Kem,,,,2.0,1758333.0,3516666.0
BH26.0329,2026-01-28,2026,1,1,5,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,1040010000080000,,,,,,1.0,1340740.0,1340740.0
BH26.0329,2026-01-28,2026,1,1,5,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,Đỏ,,,,1.0,1275925.0,1275925.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,957777.0,1915554.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1630000.0,1630000.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1630000.0,1630000.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1630000.0,1630000.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,100029005080000,Xe đạp Thống Nhất CPD 700C Ghi,Ghi,,,,2.0,2974444.0,5948888.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,957777.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,Đen,,,,1.0,2974444.0,2974444.0
BH26.0330,2026-01-28,2026,1,1,5,KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,Nghệ An,Miền Trung,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,Ghi,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,1.0,2664259.0,2664259.0
