"order_id","so_number","product_code","quantity","unit_price","line_total","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_name","color","line_id","line_name","group_code","group_name","ym","period_label","quarter_label","day_of_week","week_of_year","is_weekend","order_total","n_lines_in_order","line_share_of_order_pct","sku_revenue_rank","sku_pareto_class","sku_bcg_quadrant","sku_rev_share_group_pct","sku_yoy_rev_pct","sku_avg_unit_price","sku_pareto_cum_pct","cust_cohort_month","cust_recency_days","cust_n_orders_q1_2025","cust_revenue_q1_2025","cust_avg_order_value","cust_rfm_r","cust_rfm_f","cust_rfm_m","cust_rfm_segment","cust_churn_label","cust_churn_prob","cust_churn_priority"
790,"BH26.0081","000225002015000",5.0,1630000.0,8150000,"2026-01-16",2026,1,1,"KH-00076","CỬA HÀNG XE ĐẠP ĐẠI LỢI","Bắc Giang","Miền Bắc","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,210780700,21,3.87,4.0,"A","Ngôi sao",5.01,1382.49,1499513.0,13.98,"2025-02",11.0,3.0,142017573.0,47339191.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.7965,"Cao"
790,"BH26.0081","000225002025000",3.0,1630000.0,4890000,"2026-01-16",2026,1,1,"KH-00076","CỬA HÀNG XE ĐẠP ĐẠI LỢI","Bắc Giang","Miền Bắc","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,210780700,21,2.32,11.0,"A","Ngôi sao",3.09,1168.63,1459749.0,29.62,"2025-02",11.0,3.0,142017573.0,47339191.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.7965,"Cao"
790,"BH26.0081","000331002004000",3.0,1813333.0,5439999,"2026-01-16",2026,1,1,"KH-00076","CỬA HÀNG XE ĐẠP ĐẠI LỢI","Bắc Giang","Miền Bắc","Xe đạp Thống Nhất MTB 26-02 Đỏ tươi","Đỏ tươi",18.0,"Xe MTB 26 02","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,210780700,21,2.58,78.0,"B","Dấu hỏi",0.75,1161.28,1596645.0,80.43,"2025-02",11.0,3.0,142017573.0,47339191.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.7965,"Cao"
790,"BH26.0081","000331002022000",1.0,1813333.0,1813333,"2026-01-16",2026,1,1,"KH-00076","CỬA HÀNG XE ĐẠP ĐẠI LỢI","Bắc Giang","Miền Bắc","Xe đạp Thống Nhất MTB 26-02 Xanh dương","Xanh dương",18.0,"Xe MTB 26 02","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,210780700,21,0.86,40.0,"A","Bò sữa",1.33,596.83,1563388.0,60.76,"2025-02",11.0,3.0,142017573.0,47339191.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.7965,"Cao"
790,"BH26.0081","000216003008000",5.0,1544444.0,7722220,"2026-01-16",2026,1,1,"KH-00076","CỬA HÀNG XE ĐẠP ĐẠI LỢI","Bắc Giang","Miền Bắc","Xe đạp Thống Nhất GN 06-24 2.0 Ghi","Ghi",8.0,"Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,210780700,21,3.66,25.0,"A","Ngôi sao",1.98,4024.94,1463530.0,47.93,"2025-02",11.0,3.0,142017573.0,47339191.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.7965,"Cao"
790,"BH26.0081","1000400050010000",5.0,2974444.0,14872220,"2026-01-16",2026,1,1,"KH-00076","CỬA HÀNG XE ĐẠP ĐẠI LỢI","Bắc Giang","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 17 Đen","Đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,210780700,21,7.06,"","","","","","","","2025-02",11.0,3.0,142017573.0,47339191.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.7965,"Cao"
778,"BH26.0082","000334002001000",2.0,1666666.0,3333332,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất Super 20 Đen","Đen",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,11.82,86.0,"B","Ngôi sao",2.95,1490.19,1466030.0,83.31,"","","","","","","","","","","",""
778,"BH26.0082","000226003023000",1.0,1697222.0,1697222,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,6.02,3.0,"A","Ngôi sao",5.29,1996.02,1568740.0,11.26,"","","","","","","","","","","",""
778,"BH26.0082","000230002013000",1.0,1813333.0,1813333,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất LD 26 Pastel Xanh","Pastel Xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,6.43,"","","","","","","","","","","","","","","","","","",""
778,"BH26.0082","000230002023000",1.0,1813333.0,1813333,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất LD 26 Kem","Kem",15.0,"Xe LD 26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,6.43,5.0,"A","Bò sữa",4.91,"",1754024.0,16.64,"","","","","","","","","","","",""
778,"BH26.0082","000333002008000",2.0,2308333.0,4616666,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất Super 26 S ghi","ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,16.37,"","","","","","","","","","","","","","","","","","",""
778,"BH26.0082","000333002022002",2.0,2308333.0,4616666,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất Super 26 S xanh","xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,16.37,"","","","","","","","","","","","","","","","","","",""
778,"BH26.0082","000336002001000",1.0,1391666.0,1391666,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất SK 20 đen","đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,4.93,"","","","","","","","","","","","","","","","","","",""
778,"BH26.0082","1000400050010000",1.0,2974444.0,2974444,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 17 Đen","Đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,10.55,"","","","","","","","","","","","","","","","","","",""
778,"BH26.0082","1000400050080010",1.0,2974444.0,2974444,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,10.55,"","","","","","","","","","","","","","","","","","",""
778,"BH26.0082","1000320050010000",1.0,2974444.0,2974444,"2026-01-16",2026,1,1,"KH-00370","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất Road RPD 700C V5 Đen","Đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,28205550,10,10.55,"","","","","","","","","","","","","","","","","","",""
779,"BH26.0083","000209002025000",3.0,1483333.0,4449999,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím",3.0,"Xe 219-26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,20.35,27.0,"A","Ngôi sao",1.85,1182.06,1381391.0,49.95,"","","","","","","","","","","",""
779,"BH26.0083","000209002025000",2.0,1483333.0,2966666,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím",3.0,"Xe 219-26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,13.57,27.0,"A","Ngôi sao",1.85,1182.06,1381391.0,49.95,"","","","","","","","","","","",""
779,"BH26.0083","000337002001000",2.0,1636111.0,3272222,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,14.96,"","","","","","","","","","","","","","","","","","",""
779,"BH26.0083","000337002008000",2.0,1636111.0,3272222,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất SK 24 ghi","ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,14.96,"","","","","","","","","","","","","","","","","","",""
779,"BH26.0083","000216003008000",2.0,1544444.0,3088888,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất GN 06-24 2.0 Ghi","Ghi",8.0,"Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,14.13,25.0,"A","Ngôi sao",1.98,4024.94,1463530.0,47.93,"","","","","","","","","","","",""
779,"BH26.0083","000217003008000",2.0,1605555.0,3211110,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,14.68,9.0,"A","Ngôi sao",3.75,1957.1,1491638.0,26.14,"","","","","","","","","","","",""
779,"BH26.0083","000217003001000",1.0,1605555.0,1605555,"2026-01-16",2026,1,1,"KH-00371","CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,21866662,7,7.34,6.0,"A","Ngôi sao",4.83,1966.83,1527988.0,19.27,"","","","","","","","","","","",""
776,"BH26.0084","1000400050090000",3.0,2974444.0,8923332,"2026-01-16",2026,1,1,"KH-00366","HỘ KINH DOANH THIÊN AN","Nghệ An","Miền Trung","Xe đạp Thống Nhất MTB SPD 27.5 15 Hồng","Hồng","","","","","2026-01","T1/2026","Q1/2026",4,3,0,8923332,1,100.0,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000336002022000",1.0,1391666.0,1391666,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất SK 20 xanh","xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,0.63,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000401002016000",25.0,1544444.0,38611100,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc","Ngọc",22.0,"Xe Nữ","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,17.49,12.0,"A","Ngôi sao",3.08,2525.35,1491865.0,31.29,"","","","","","","","","","","",""
774,"BH26.0085","1000400050080010",2.0,2974444.0,5948888,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,2.69,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","1000400050010000",2.0,2974444.0,5948888,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất MTB SPD 27.5 17 Đen","Đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,2.69,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","1000400050200000",2.0,2974444.0,5948888,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh","Xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,2.69,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000337002001000",5.0,1636111.0,8180555,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất SK 24 đen","đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.71,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000337002008000",5.0,1636111.0,8180555,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất SK 24 ghi","ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.71,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000217003001000",10.0,1605555.0,16055550,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,7.27,6.0,"A","Ngôi sao",4.83,1966.83,1527988.0,19.27,"","","","","","","","","","","",""
774,"BH26.0085","000217003008000",5.0,1605555.0,8027775,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.64,9.0,"A","Ngôi sao",3.75,1957.1,1491638.0,26.14,"","","","","","","","","","","",""
774,"BH26.0085","000333002008000",5.0,2308333.0,11541665,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất Super 26 S ghi","ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,5.23,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000333002022002",5.0,2308333.0,11541665,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất Super 26 S xanh","xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,5.23,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000226003023000",5.0,1697222.0,8486110,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.84,3.0,"A","Ngôi sao",5.29,1996.02,1568740.0,11.26,"","","","","","","","","","","",""
774,"BH26.0085","000331002004000",5.0,1813333.0,9066665,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất MTB 26-02 Đỏ tươi","Đỏ tươi",18.0,"Xe MTB 26 02","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,4.11,78.0,"B","Dấu hỏi",0.75,1161.28,1596645.0,80.43,"","","","","","","","","","","",""
774,"BH26.0085","000209002025000",4.0,1483333.0,5933332,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím",3.0,"Xe 219-26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,2.69,27.0,"A","Ngôi sao",1.85,1182.06,1381391.0,49.95,"","","","","","","","","","","",""
774,"BH26.0085","000224002023000",10.0,1568888.0,15688880,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất New 24 Kem","Kem",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,7.11,2.0,"A","Ngôi sao",5.99,1609.61,1390867.0,8.39,"","","","","","","","","","","",""
774,"BH26.0085","000224002009000",10.0,1568888.0,15688880,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất New 24 Hồng","Hồng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,7.11,45.0,"A","Bò sữa",1.21,1089.14,1337719.0,64.13,"","","","","","","","","","","",""
774,"BH26.0085","000224002024000",5.0,1568888.0,7844440,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất New 24 Tím","Tím",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.55,73.0,"B","Dấu hỏi",0.78,1283.56,1367909.0,78.39,"","","","","","","","","","","",""
774,"BH26.0085","000224002015000",5.0,1568888.0,7844440,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất New 24 Café/nâu","Café/nâu",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.55,14.0,"A","Ngôi sao",2.78,1365.54,1398078.0,34.45,"","","","","","","","","","","",""
774,"BH26.0085","000225002015000",10.0,1630000.0,16300000,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,7.38,4.0,"A","Ngôi sao",5.01,1382.49,1499513.0,13.98,"","","","","","","","","","","",""
774,"BH26.0085","000336002001000",5.0,1391666.0,6958330,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất SK 20 đen","đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,3.15,"","","","","","","","","","","","","","","","","","",""
774,"BH26.0085","000336002022000",4.0,1391666.0,5566664,"2026-01-16",2026,1,1,"KH-00372","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Thanh Hóa","Miền Trung","Xe đạp Thống Nhất SK 20 xanh","xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,220754936,21,2.52,"","","","","","","","","","","","","","","","","","",""
766,"BH26.0086","000334002004000",4.0,1666666.0,6666664,"2026-01-16",2026,1,1,"KH-00373","DOANH NGHIỆP TW THIÊN AN","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất Super 20 Đỏ","Đỏ",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-01","T1/2026","Q1/2026",4,3,0,14999994,2,44.44,101.0,"B","Ngôi sao",2.17,906.69,1411915.0,87.45,"","","","","","","","","","","",""
766,"BH26.0086","000334002013000",5.0,1666666.0,8333330,"2026-01-16",2026,1,1,"KH-00373","DOANH NGHIỆP TW THIÊN AN","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất Super 20 Xanh","Xanh",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-01","T1/2026","Q1/2026",4,3,0,14999994,2,55.56,52.0,"A","Ngôi sao",5.26,827.29,1721681.0,68.34,"","","","","","","","","","","",""
762,"BH26.0087","000217003008000",10.0,1605555.0,16055550,"2026-01-16",2026,1,1,"KH-00373","DOANH NGHIỆP TW THIÊN AN","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,32111100,2,50.0,9.0,"A","Ngôi sao",3.75,1957.1,1491638.0,26.14,"","","","","","","","","","","",""
762,"BH26.0087","000217003001000",10.0,1605555.0,16055550,"2026-01-16",2026,1,1,"KH-00373","DOANH NGHIỆP TW THIÊN AN","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,32111100,2,50.0,6.0,"A","Ngôi sao",4.83,1966.83,1527988.0,19.27,"","","","","","","","","","","",""
763,"BH26.0088","000224002026000",3.0,1568888.0,4706664,"2026-01-16",2026,1,1,"KH-00374","CÔNG TY CỔ PHẦN XÂY DỰNG","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,27262210,6,17.26,19.0,"A","Ngôi sao",2.23,1658.2,1398672.0,41.08,"","","","","","","","","","","",""
763,"BH26.0088","000224002023000",5.0,1568888.0,7844440,"2026-01-16",2026,1,1,"KH-00374","CÔNG TY CỔ PHẦN XÂY DỰNG","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất New 24 Kem","Kem",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,27262210,6,28.77,2.0,"A","Ngôi sao",5.99,1609.61,1390867.0,8.39,"","","","","","","","","","","",""
763,"BH26.0088","000224002002000",2.0,1568888.0,3137776,"2026-01-16",2026,1,1,"KH-00374","CÔNG TY CỔ PHẦN XÂY DỰNG","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất New 24 Trắng","Trắng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,27262210,6,11.51,18.0,"A","Ngôi sao",2.32,1460.03,1400654.0,39.87,"","","","","","","","","","","",""
763,"BH26.0088","000230002013000",2.0,1813333.0,3626666,"2026-01-16",2026,1,1,"KH-00374","CÔNG TY CỔ PHẦN XÂY DỰNG","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất LD 26 Pastel Xanh","Pastel Xanh","","","","","2026-01","T1/2026","Q1/2026",4,3,0,27262210,6,13.3,"","","","","","","","","","","","","","","","","","",""
763,"BH26.0088","000125002009000",3.0,1324444.0,3973332,"2026-01-16",2026,1,1,"KH-00374","CÔNG TY CỔ PHẦN XÂY DỰNG","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-01","T1/2026","Q1/2026",4,3,0,27262210,6,14.57,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"","","","","","","","","","","",""
763,"BH26.0088","000125002023000",3.0,1324444.0,3973332,"2026-01-16",2026,1,1,"KH-00374","CÔNG TY CỔ PHẦN XÂY DỰNG","Hưng Yên","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Kem","Kem",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2026-01","T1/2026","Q1/2026",4,3,0,27262210,6,14.57,22.0,"A","Ngôi sao",10.72,1485.02,1196354.0,44.58,"","","","","","","","","","","",""
764,"BH26.0089","000224002002000",2.0,1568888.0,3137776,"2026-01-16",2026,1,1,"KH-00375","CÔNG TY TNHH ĐẠI DƯƠNG","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Trắng","Trắng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,10716664,4,29.28,18.0,"A","Ngôi sao",2.32,1460.03,1400654.0,39.87,"","","","","","","","","","","",""
764,"BH26.0089","000225002002000",1.0,1630000.0,1630000,"2026-01-16",2026,1,1,"KH-00375","CÔNG TY TNHH ĐẠI DƯƠNG","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Trắng","Trắng",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2026-01","T1/2026","Q1/2026",4,3,0,10716664,4,15.21,7.0,"A","Ngôi sao",4.78,1196.33,1549960.0,21.86,"","","","","","","","","","","",""
764,"BH26.0089","1000400050010000",1.0,2974444.0,2974444,"2026-01-16",2026,1,1,"KH-00375","CÔNG TY TNHH ĐẠI DƯƠNG","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 17 Đen","Đen","","","","","2026-01","T1/2026","Q1/2026",4,3,0,10716664,4,27.76,"","","","","","","","","","","","","","","","","","",""
764,"BH26.0089","1000400050080010",1.0,2974444.0,2974444,"2026-01-16",2026,1,1,"KH-00375","CÔNG TY TNHH ĐẠI DƯƠNG","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","","","2026-01","T1/2026","Q1/2026",4,3,0,10716664,4,27.76,"","","","","","","","","","","","","","","","","","",""
